idReponsvel,idAluno,grauParentestco,telefone,nome
107413988014835340447246227962247513015,107410821661320457872449647898337215415,2º,+55 (051) 0017-1473,Brenda Santos
107940073313591182505363701376752026551,107934516963325894630331681500347761591,2º,(021) 1339 5063,Eduarda Souza
108335411148735422124981197826643198903,108331450612119496564548459621234508727,3º,+55 (031) 2114 6932,Nicole da Cunha
108711745554503477839484846577237099447,108708581815517958238242482416032940983,3º,+55 51 4753 1490,Anthony Ferreira
109225142463032660464801405056550437815,109221974208041877547956834423084942263,3º,+55 84 3478 7274,Marcela Caldeira
109846292762479580642764932437332198327,109843914095356414881610881411104113591,1º,(061) 6303 2790,Sabrina Cavalcanti
110276502477213661139019759483504296887,110272541386000597975479711167768953783,2º,(051) 8588 3267,Dra. Isadora Barbosa
110789901524903231642890859183148893111,110785146884414425613500511305033057207,1º,(061) 5024-2772,Letícia Fogaça
111674086154771008852077737055682298807,111670124429732645579884446964712211383,3º,(084) 2516-5986,Valentina Ferreira
112482216739999330696664343284969374647,112476668708691106818533775651339764663,2º,(041) 0406 2253,Srta. Agatha Mendes
112858546233621310527161022779234714551,112854586410058847595023161897685091255,1º,0300-497-7610,Noah Cardoso
113252310518229854345123267607982769079,113249141391729283771430374665619768247,2º,+55 (041) 1716-4578,Emanuel Freitas
113913073631283306461436705600702776247,113908321526095700888533308213664416695,1º,+55 81 9418-8592,Luiz Henrique Farias
114230779276018969085840172995267789751,114227609753377585940495421937503437751,2º,(041) 5997 0028,Júlia Costela
114716448466828547073124162682340246455,114712485949508558654757800447979029431,2º,(041) 9663-4134,Luiz Gustavo Silveira
115427916573925015683016285867689116599,115424749586584832992547885484263867319,2º,+55 (021) 1642 1057,Dr. Thiago Duarte
116163954364183270346689863575039902647,116159983924047030505928626427104854967,1º,81 3137 1699,Sabrina da Mata
116934854764336351722802897467698578359,116931668049183702980118119524621091767,2º,+55 (081) 7495 8543,Dr. Lucas da Costa
117657415764922767506434039417181307831,117653434708212750754332348052672873399,3º,+55 (031) 3321-4812,Thiago Caldeira
118393427568343717496242315391865717687,118390257649561521781080923066853491639,3º,71 9839-4748,Maria Clara Lopes
119109649761331854536710532689794696119,119103312855209476128980655180119016375,1º,+55 (011) 8644-7947,Luana Peixoto
119814780803849619712450661904082535351,119812405622765604579560220741433820087,3º,81 6389 6010,Dr. Enrico Farias
120568239361709673335254621757152428983,120564286510225511659620618179694560183,2º,11 3010-2537,Alexandre Teixeira
121035686629738108123385468627733185463,121031724746243419822134330393459164087,1º,+55 (051) 3608-2620,Lucca das Neves
121555423613516169723171437700704371639,121550671032959589064272468661288305591,1º,+55 (021) 5813-2017,Vitória da Cruz
122285907271897686915827823019169153975,122281945467631161126003473138218959799,1º,+55 (071) 2064-2633,Nina Azevedo
122967280165322299644864882441602728887,122962520295774767669189698539929994167,1º,0900 125 9734,Diogo Nogueira
123319042035714718792992190901386478519,123316665270067453377389086529877705655,2º,+55 (081) 6468 3664,Breno Dias
123695380006750087651986230646730392503,123692216188536405532581944889469830071,2º,(084) 9820-1844,João Gabriel Silveira
124252349077079290058860049384991884215,124249972786800999732342548960190399415,3º,51 1593 6913,Thiago Duarte
124589860811705568596068765079454352311,124585898294385580181208173680024355767,3º,+55 (061) 2701-5252,Rafael Mendes
124890147511087170087303234305086718903,124886174535649729790608989420240765879,1º,71 9570-3357,Leonardo Peixoto
125588136768579574448186292842709386167,125584966849797378734691513854800954295,2º,0800 121 2828,Vitória Almeida
125909009717568069817469083263841862583,125905048230214194084869842843187020727,3º,+55 61 6148-2048,Emanuel Costela
126354274922340248420806042068107658167,126350311058141497264007624657434051511,2º,71 9018 0874,Ana Vitória Gonçalves
127060196978832556012417221815248880567,127056244761173694451228370608800924599,1º,+55 81 2164 1236,Srta. Ana Julia da Costa
127732049261652317139527416556506317751,127728089755002504264723877426215781303,2º,+55 41 4133 9102,Evelyn Silveira
128295368706891525379793583246921696183,128292193004453466121991503579407713207,1º,+55 61 0691-1500,Nathan Martins
128774692831077985993884525202889769911,128771522753839465246877275090254562231,2º,+55 (031) 4447 2068,Elisa da Mata
129252438571810837432477056414209278903,129248479461301837132144628766054024119,3º,+55 31 1749-5069,Bianca Cardoso
129881509706805121187613734874586022839,129878341610270663301220594994118919095,1º,+55 (071) 6259-8295,Bryan Azevedo
130222983404154250543688323044653401015,130218230189772369766426632908368511927,3º,0500-515-2242,Bárbara Campos
130849687360108933108779185462715876279,130844924321434900563569421958324159415,3º,31 6949-7008,Luiz Felipe Monteiro
131720402964664797836215739837665510327,131716434267548133306038315540082328503,2º,84 5807 5700,Ana Julia Freitas
132459593639650307648393204693593228215,132457217032459367263744808333441500087,3º,+55 51 1329 1942,Joaquim da Paz
133279619224285871080825500114385896375,133274061447913657954896838469213225911,3º,21 4399 8901,Enrico Porto
133751018551516842409212406725840470967,133747063798556780389920657187019162551,2º,+55 (081) 4031 3711,Sr. João Pedro Pinto
134219252713655368873796265847409607607,134215290592476193027518329417327969207,2º,0500-115-1320,Davi Nogueira
134913290783455024357418718969439978423,134910913146297971282746454722786624439,2º,+55 71 8751 4200,Juliana Cardoso
135310250735998581021311778000294118327,135306262627982100496419494030483915703,1º,+55 71 6633-5661,Enrico Azevedo
136108050364975855368336182930089182135,136104882664582210049587260446617109431,1º,(031) 4955 6597,Renan Costa
136857548623904470969961995426152580023,136853590939502395924590426735490892727,2º,81 8607 8049,Ryan Souza
137168915857182667419199443711977325495,137164163038941599215211751981877298103,1º,(031) 5480-7371,Pietro Araújo
137977044065566113832991632771938255799,137973875493662680859319958295246275511,2º,41 9662 1648,Fernando Aragão
138715452837815770370815170435038315447,138711489845126806872719995429785437111,2º,51 6073 9600,Maria Eduarda Rodrigues
139270047202429932735642807611846558647,139266085318935244435772585613315015607,3º,51 1477 1645,Ana Vitória da Paz
139641627205393669966723033102345831351,139637666985690394464875772919675093943,2º,+55 (071) 7102-8007,Giovanna da Paz
140223953407591887702912692132031759287,140219992633291474599758154315099014071,3º,+55 (041) 0002 0975,Isabella Moreira
140779343698326668369878311686031803319,140775381656375655038624132336659465143,2º,(021) 5957-2648,Davi Lucca da Cunha
141471006507814146206069859099716354999,141467043039756207617155475766195258295,2º,+55 (011) 4290 3268,Sabrina Moreira
142175344397196981080419579737091081143,142172966680811765494896706414440612791,2º,21 2293-7419,Maria Sophia Moraes
142497009469354294066076913634271036343,142494632703707028646955935003832484791,3º,+55 (021) 4519-9108,Ana Julia Duarte
143237001537203635661297020772831986615,143234624930012695275456859361287340983,3º,(061) 5662 2713,Sr. Gustavo Henrique Ferreira
143713163190055176904140974068181762999,143709993667413793760668876030473405367,2º,(071) 9773-8677,Srta. Emilly Rocha
144052258457965628038313005835679433655,144049097016596821349373248575040127927,3º,+55 61 9207 9455,João Monteiro
144866723176330640288311848354271462327,144862763986593477471970501206919611319,1º,0300 208 5578,Davi Luiz Barbosa
145553642516500226604340577298664391607,145549672155592149276704548513525269431,1º,(031) 8545 2158,Luiz Otávio Lima
146086046261216581244341246988768248759,146082876104749897986083411858230084535,3º,(071) 2055 5961,Sr. Augusto da Cunha
146564582619783162526853762717296362423,146561415315530329780845725034119168951,1º,+55 (041) 5159-4815,Alice Vieira
147363995888746364895756495672249156535,147360827950668232033495110367672796087,3º,(081) 3516-1744,Cauã Costela
147734784323138422110476077802977493943,147730045052913143844640494380738937783,3º,21 4265 0623,Fernanda Teixeira
148245013848186609470739690001115906999,148242636527942206453325186312056341431,1º,+55 (021) 9134 6276,Thales Santos
148836852975857914926762735085193266103,148832886576357963311892100114607768503,2º,(041) 7318 5118,Lucca Pires
149299540532795142775291447041964901303,149296371485522734714651704868359898039,3º,31 8274-2353,Maria Sophia Campos
149607738877257256192559973204511425463,149604568641562410420302386958537327543,3º,+55 (031) 4669 2069,Lucca da Luz
150057779321840494538648413799954252727,150054586426891169685926147621908644791,1º,(031) 3009 3634,Srta. Pietra Peixoto
150842113015404194459264513360401793975,150838944364272598968764264252331787191,1º,(061) 5365-0004,Davi Lucca Peixoto
151511611746428306847827448061696934839,151506838725005797506782417474034074551,3º,71 6350 4265,Alexia Porto
152132740495815023145901564572662498231,152128777899266872212770120761189073847,2º,+55 51 2705 3584,Maria Luiza Cardoso
152827569896501871099810212995339125687,152824400928457625556735665467163935671,3º,(051) 9344 0409,Vitor Sales
153444758391682265491329342015512249271,153440796587415739701920167725210272695,1º,+55 61 2364-0363,Ana Clara Araújo
153810792344041841701248572106100442039,153807623217541271127956218055596704695,3º,+55 (021) 3480-9763,Srta. Sarah Rocha
154338458165411680816634567619527312311,154335294901795136297769132810108666807,3º,51 9379 1078,Heloísa Viana
155117264585445735599766915149340083127,155114890830468645727556904470945465271,3º,21 0341 0534,Stella da Paz
155814471544061474112356922717982950327,155810509502110460783218590768544613303,1º,+55 11 5138 1216,Dra. Sabrina Dias
156530694925472048869860814440007730103,156528317525999483337041155076795925431,1º,(041) 3763-8412,Emanuel Nunes
157000517453812661304214757893868880823,156998140371252745831245243623756006327,1º,41 4361-6668,Laís Oliveira
157312677364856812967380839950543225783,157309507762987267304622890734772814775,2º,0800-313-6412,Heitor Monteiro
157911643461887089073263739842184086455,157908474414614681012218110752162317239,3º,51 6305 7926,Rodrigo Moraes
158363247078116733852021452609113293751,158359281153985757321380133812046136247,3º,11 4068 0883,Luiz Fernando Silveira
158674609953845992013998188750252016567,158671441302714396525314016191919162295,2º,61 1345 4558,João Lucas da Cruz
158980428918131477042014537571432137655,158976468777656364055365548955031307191,1º,+55 51 2227 0200,Caio Cavalcanti
159407469664821311995977317524684669879,159403508573608248835752762959624143799,2º,61 7094 3038,Heloísa Farias
160154590524277362070382289419287921591,160150629908433273993942320564542899127,1º,0800-810-7586,Dr. Luiz Miguel da Mota
160615698826251193087399686053390713783,160611738368863430039037469473043121079,1º,+55 84 0391 4515,Júlia Martins
161326375998601281792756349166755775415,161323206475959898646904661675935531959,3º,+55 (071) 8843 4897,Emanuelly Silva
162060820748195862145879076055275537335,162058443824092271702383711419021657015,2º,+55 51 2541 1713,Enzo Gabriel Moreira
162785758355973218322920085964982584247,162782597152288899175811541489554817975,3º,+55 81 6173-7921,Samuel Aragão
163251620664610555252616804543670518711,163247658701887704435650325210909115319,1º,+55 41 6855-9026,Luna Ribeiro
163641422511127273165405168020287128503,163639045587023682720880167919225668535,2º,+55 (071) 2988 5922,Srta. Rafaela Dias
164351305975745293976485313275706475447,164348140018371223972522906519853073335,1º,41 7910-2805,Pietra da Mota
164905115902322402609282559517030351799,164901942497501056265877542051785212855,1º,+55 (084) 6574 8740,Amanda Santos
165323436797445917627147658304780764087,165320267354032696996625972669331014583,1º,21 5497-8389,Vinicius Castro
165679963370303782115442992538391413687,165676794719172186627777477920774423479,3º,(051) 7725-2083,Evelyn da Rosa
166152164644995722826148695634797134775,166148202206903896922529119104061932471,3º,51 9788 5834,Maria Clara Teixeira
166702799661416397342654864312739562423,166698836431042946297788309206026421175,3º,11 3129 4676,Davi Gonçalves
167049024354758857069348464749002884023,167045856971277861812238742310602671031,3º,0900 873 4451,Sabrina Souza
167675723636251951291579305027564733367,167672551974450180261921879150899233719,3º,+55 (031) 5462-6062,Luiz Gustavo Souza
167975203000657532434189610678634152887,167972032131137386544913346349584614327,2º,(031) 5080-3461,Sr. Augusto Ramos
168747676872118147094555675558521602999,168743726080566210791527490844813951927,3º,+55 (081) 0088 5592,Srta. Stella da Rosa
169430624346044568312941241681435689911,169428247659625465414025411502996194231,3º,+55 (031) 5610-1757,Thiago Nunes
170051773694753538321236920215231792055,170048604172112155178074163176928445367,3º,11 3637 4188,Joaquim Gomes
170782256006256292773606611735837672375,170778296658062804925894536561550427063,2º,(051) 4921 6298,Cecília Caldeira
171456488778446957484163496633662964663,171453319651946386909357088683432608695,3º,+55 (021) 3692 0523,Luna Caldeira
172056246919417888690980599955110233015,172053075653756930231098438524116140983,1º,41 8048 0823,Lara Fernandes
172630651335330792679268661345969767351,172628273460489252065825380260903125943,2º,+55 61 6368 6946,Larissa da Rosa
173375395191455089796610863053110772663,173372225431129219108388375246724662199,3º,+55 11 7609-9790,Danilo Cardoso
174167676182772433058827074150397641655,174164506977043699971660506824070923191,2º,+55 81 2731 4920,Nicole Alves
174811800114047289438653042523692598199,174808642950999258519174615581686236087,3º,+55 41 2542-7409,Sr. Benício da Luz
175136635738812098251572234560894927799,175133466533083365164914292517484364727,2º,0800 917 3825,Alexandre Barros
175877427852646508889977258048737248183,175873458997073519335871304108448416695,2º,+55 81 8275 5027,Fernando Oliveira
176349622709857285943006305455515632567,176346450493458377315232402280580121527,2º,(051) 2252-3915,Marina Novaes
176678416732077632430132656937499886519,176676039728745879473914593155146318775,1º,(084) 3176 6183,Benjamin Vieira
177113380057334406272858955337416573879,177110209346270585416921492072463336375,3º,41 6627 4638,Emanuelly Martins
177440593081571780617463462581686764471,177436630168110979627418220634159973303,1º,(081) 4657 7838,Maysa Nascimento
178209110694737245491911158356708164535,178205935626124486346388844064369017783,3º,51 4185 2668,Maitê Freitas
178526017640366601812626302940223898551,178522848196953381182569332491323442103,2º,71 7133 7577,Ana Carolina das Neves
178834215351003415116124653725912662967,178830252754455264186303918590509974455,1º,+55 51 7804 4321,Dra. Julia Nunes
179337315292163268858666463667801031607,179333351824105330271678213599910953911,3º,+55 (011) 9809-9692,Ana Vitória Ribeiro
179806345142737926081869649895970046903,179803968773231473234075988732785460151,3º,+55 81 3031 3366,Cauê Rocha
180329251807613695849589641730221933495,180325289844890845035482103735910663095,1º,81 4487 8336,Dra. Helena Porto
181119155874827448667690680292538057655,181115984609166490208038202442539860919,3º,0800-384-2897,Sra. Juliana Pires
181844093007235829759075295896803738551,181841716716957539429319425864946156471,1º,+55 (011) 2196-0242,Lorenzo Barbosa
182479503345969204829304854401125712823,182477128877938652327564291251112248247,1º,+55 84 7066 1576,Marcela Melo
182797209069933029968248786341387830199,182794039468063484308853337197402915767,3º,21 1282-0320,Sr. Levi Silveira
183373201297450882327638200861963060151,183370027258804235869652078611956761527,2º,0900-324-9243,Anthony Costa
184140125156899210259618711443935069111,184136955238117014543332545111987061687,2º,+55 (041) 1643 5981,Dra. Melissa Castro
184806434003644173341080348100963599287,184803264084861977621843198113181074359,2º,0300-418-5486,Marcelo Campos
185185938407422587287696405422816887735,185181183687705618741776409338589742007,2º,+55 (011) 4304-5411,Elisa Nogueira
185559100834476221920445148487187956663,185555138792525208588794652370607014839,1º,(011) 8308 6899,Isadora Dias
186069329963383596710384620035069182903,186066161391480163734628341880858084279,3º,(061) 9619 9572,Marcelo Gomes
186391789456326440221836519072367641527,186388620409054032161427304904688665527,2º,+55 11 5626 4592,Srta. Alícia Cunha
186739602357414660891169896338133615543,186736442342152779456096623325536846775,2º,(031) 0304-4924,Nicole Souza
187186447926344511528402479202642953143,187183289337189555349860132567631791031,3º,+55 (051) 6629-5509,Pedro Lucas Novaes
187594473755574598009202809469529228215,187591303757564239778056704493317522359,1º,+55 (061) 5856 8790,Isaac Pires
188353477650985350020878757479126926263,188350310029819867219755265286100747191,3º,(031) 7898 8902,Kevin Araújo
188787657172030370245000033473946452919,188784479409660085617942250115492479927,3º,84 0755-7259,Rodrigo da Cruz
189281239830168197985647150986556605367,189278073001284340326110096191421416375,1º,11 4904 3256,Sra. Fernanda Sales
189567254447582642413289666105319883703,189564085241853909326436943378025546679,2º,(051) 7550 4922,Dr. Arthur Azevedo
190113136566534086213045192985392972727,190109967677718003183286975329200243639,3º,+55 81 9620-8078,Emanuelly Cunha
190838866139023934975214993233871635383,190836489294148507047034712279222584247,1º,84 3233-4353,Calebe da Paz
191560636204863970862827544956681585591,191557465810712800061728846299470758839,3º,+55 (041) 3073 8272,Paulo Santos
191883092132539501233322971331832316855,191878341057318008342658688400408970167,2º,+55 81 1242-8769,Fernando Rezende
192518503897379801560127929260060181431,192514553185056027771231225950889051063,2º,+55 61 7903-7711,André Lopes
192820362483505686058064172912004563895,192817985717858420644896671513973097399,1º,+55 (031) 3164-1320,Noah Duarte
193265625628345639292390029780091929527,193260871225541320806601653765674369975,2º,71 1022 8957,Sr. Luiz Miguel da Rocha
194036514778099643641257727855945843639,194034137933224215711411115039169708983,3º,81 3455-1378,Letícia Pereira
194423951584737148250172655280276636599,194420770890924850593413032769669563319,2º,+55 21 9665-6336,Alice Martins
195178990585983036416080723255457219511,195175814725088652129951785959156876215,3º,61 0671-2063,Sra. Bárbara Cardoso
195964934195809026188477513442504475575,195960968033993562117467525839214347191,1º,61 7960 1262,Sofia Costela
196397512515689633132646933472882197431,196394344894524150330002631980688343991,1º,+55 (041) 2273 5965,Thiago Santos
196915666203868009671472296915282166711,196913290151274206879728868659602654135,1º,+55 (071) 0488-4557,Paulo da Cunha
197611305474832078436170254108783281079,197608120978067980094340747039646942135,2º,+55 (071) 8701-9495,Maria Vitória Lopes
198180940038448973655629758092798067639,198176979422604885579282957455344272311,1º,0300-342-1433,Raul Souza
198814765259334925842678973855177114551,198810805198087975365168382031442478007,2º,+55 (051) 9632 7704,Sra. Agatha Pinto
199163369649766664013998600171276207031,199160198938702843153848019454917870519,3º,+55 31 8583 0265,Maria Cecília Ferreira
199801952521811597771589872265338291127,199798779037762088913796386741819802551,2º,(041) 9976-5848,Dra. Nicole Porto
200359714428363080426556691945238037431,200357337662715815008057773013330035639,1º,+55 (061) 1844-3941,Mariane da Paz
200987203139267466776104469356116968375,200983240067350340761765061771137385399,3º,+55 (021) 4529 1341,Lucca Mendes
201649567770397982237457594773009597367,201646380896789008467767765691778991031,3º,+55 (051) 3230 5868,Catarina Fernandes
202463232442777925442901582230669493175,202460052224334602872113324524443009975,2º,+55 (081) 2720 4942,Srta. Lavínia da Paz
203230150993939364918555888271130624951,203226194814872377642061894535268795319,3º,(061) 2048 5308,Daniela da Luz
203844960188171293437348828981351416759,203840999334642717817557963942134023095,3º,+55 84 9421-1308,Maria Teixeira
204172173687777642861905640128021529527,204168212992705392276258313111316202423,3º,+55 (021) 1448-1689,Erick Dias
204638036075643142310422931748268802999,204634075459799054239087230121194816439,1º,71 4952-3632,Maysa Fernandes
205392288975060563946009119844322247607,205388348879310567068820477071308620727,3º,+55 41 3631-3917,Dr. Enzo Barbosa
205736137536581058373756035697125622711,205732969043905787915372986254227669943,3º,+55 (051) 4956-4250,Stephany da Rosa
206513365097792528898983769732926407607,206510196288204608382179623653689525175,1º,(061) 5153 7747,Vitor Gabriel Fernandes
206980821952428627913099183947348444087,206977643001635905573312293308471706551,2º,(081) 8595-1091,Eloah Nascimento
207641574448908303122949003169983890359,207638406352373845234656470146673279927,3º,41 6757 6015,Calebe Barros
208250051649163929118725256343424598967,208245293681092297486491082671048098743,2º,(021) 6481-9736,Dr. Caio Lopes
208828412561056470443200393526240347063,208824450202192807055018342291979109303,1º,0900-872-4314,Elisa Nogueira
209124726839597769235614463735372186551,209121565715141612603235534989991084983,2º,+55 11 0647-6316,Isabella Souza
209455898974344143882669779302522028983,209452730006299898336191636355961586615,3º,+55 61 2552 2006,Dr. Cauã Aragão
210188760824479851746206505823811929015,210184799178669650987589065533351527351,3º,+55 31 4890 4446,Bernardo da Costa
210771090195804570057094121428997112759,210766332465417425966712552640062161847,2º,+55 (031) 1764-1998,Vinicius Cunha
211574462654504935238959657385843753911,211571292498038251981356814526111286199,1º,(071) 2816 3888,Srta. Mirella Dias
212273254414055446581823287328829080503,212270084099132438297157128010764387255,3º,61 8974-9169,Ana Vitória Gonçalves
212996606507844567298337013177405146039,212994227999177726570964804828615934903,3º,+55 (084) 5790-8686,Miguel Gonçalves
213689852216790917625460574296949916599,213686683961800134706518733612013323191,1º,0900-875-1365,Ana Luiza Pereira
214326055154062085400134437033077900215,214321304078840592510924253831341802423,1º,61 5013 8021,Dra. Ana Luiza Fogaça
215104867674664653781344370838644982711,215100114064141960431935708102924698551,2º,(011) 8819 4681,Miguel Cavalcanti
215386126859308667036063419742470538167,215382962248813359776916920634727203767,3º,(041) 4252-1163,João Lucas Correia
216085712326591246278739335910370050999,216083335560943980861964451210814817207,1º,(021) 3462-9575,Antônio Nunes
216837588460361402497740071966194533303,216833626497638551681304454439509427127,2º,+55 81 5039 0997,Dra. Bárbara Moreira
217232144155085301299591664968839463863,217228973206336992902045917100229526455,3º,+55 71 3626 8936,Dr. Bernardo da Paz
217929351747526339930792654563809952695,217926974981879074514801114724440474551,3º,+55 84 7271-0265,Elisa Azevedo
218712125913939109071793216362767451063,218709750653626931424036081156413981623,3º,+55 (061) 6622-1457,Maitê Aragão
219264346285891694015959620098711618487,219261968807190965974156938129977902007,3º,+55 11 5034 4757,Mariana Barbosa
219570959591734547060582316196466262967,219568581003839543818973917751804167095,1º,+55 (041) 4403 8326,Kaique Porto
220120802960355379047795443510888629175,220117632962345020821054703395175400375,1º,+55 (041) 6959-4056,Ana Vitória Campos
220511409131177941773183328809285583799,220508229308875431773235999810557051831,3º,31 2836-0476,Ana Clara Cardoso
220867924770549379294543402431135613879,220864755168679833638786298836112638903,3º,51 4002 7315,Nathan Monteiro
221289418040528127970551362978643706807,221285456870086902296369560019630556087,3º,(021) 5422 3115,Francisco Carvalho
221644359257854082032673494456215012279,221641983601401091816057014378406609847,1º,+55 (084) 8255 4653,João Gabriel Vieira
222248078569266238916310102743430988727,222244116844227875640423579483040383927,3º,(084) 0887 9619,Bruno Moraes
222687794633535918443210194639076459447,222684626140860647984536100070259688375,3º,(051) 2028 9337,Luiz Gustavo Silva
223472944852542490372760288132977656759,223469777310605170085535216063771575223,1º,+55 11 3214 8798,Vinicius Costela
224293750517666169254095722377564652471,224290581787306411249999075795685082039,3º,+55 71 2234 8730,Daniela Novaes
224781795206472412432244549075584943031,224779417093946384272154299828764148663,3º,+55 (081) 0676-6534,Juan Almeida
225524956559278649632451997464755700663,225521788066603379171392683943292830647,3º,(071) 7399-8294,Ana Beatriz Farias
226142935434608286319762740037955093431,226140558510504695877656172936791589815,3º,+55 (071) 5240-9173,Kamilly Silveira
226713377808570176982475379734579774391,226709425590911315419497192101182178231,2º,(011) 7397 8424,Luiz Otávio da Mota
227385233181288276165136728511769478071,227382063817103218049079227703328244663,3º,51 2881 7958,Joana das Neves
227687093035064760889313471474979570615,227683930563729841515272562195531301815,1º,81 2586-7539,Sr. Kaique Azevedo
228092740910225144240757865599637652407,228088777600623530681674542170444661687,1º,(021) 3406-0807,Pedro Miguel da Mota
228747175277656956923119648591120171959,228742433313674153176777105667667526583,2º,61 1194 9839,Rafael da Costa
229570347725679424424992754185248441271,229566386476010036236133408366880097207,3º,51 2548 5837,Francisco Monteiro
230117020700149085608300595849678029751,230113058420513584736221195281858036663,1º,(071) 0367-3393,Maria Luiza Monteiro
230521083853602858648202713073935713207,230517122603933470456042791678658216887,1º,+55 (071) 8768-0646,Ana Beatriz Pinto
230793629208020903051904811314597594039,230790459526923194878402650564026696631,2º,+55 41 0370-3898,Caroline da Costa
231513023221267136149760866642328552375,231509058564786759852161327018786685879,1º,+55 51 6311 9464,Bianca Porto
232340162385702205322072954954418750391,232336993100745309723018543262916150199,1º,(084) 9215 9832,Ana Luiza Correia
232684813290824481704275506792447083447,232680842058406616717908651054169588663,2º,+55 84 5729 3839,Henrique Correia
233028654404897699790148431087032075191,233024693392912799144535272761799738295,3º,(021) 9642 4487,Ana Clara Pereira
233423214694855024414852774685806166967,233419249959146485603132449706842784695,1º,0500 213 6729,João Melo
233885905024777940261210164934366987191,233881943378967739503865835963568882615,1º,+55 (041) 7077 5333,Caio Lopes
234417538988667306307248325188670194615,234415148120407113352820560947520471991,2º,+55 11 8527 5568,Calebe Pinto
234800992044837268675869490458147423159,234797819828438360045086901257151710135,2º,0500 376 0064,Beatriz Nascimento
235395993564615330995039207124285785015,235392036751723043604326085423712699319,2º,+55 (031) 7832 6104,Kevin Moura
235716074390435008747980386641645929399,235713695960996330530913288863988581303,3º,+55 (021) 1680 3534,Maysa das Neves
236321378265097450916249922183190807479,236318208267087092682810640571717387191,3º,+55 (011) 1527-4292,Lívia Santos
236997984633808880473061386809411634103,236994024255649279941774598415017313207,2º,+55 21 4286-6458,Sra. Nina Campos
237490786023036155051906810281824879543,237486032729426111764243463657396372407,1º,(041) 1117 3346,Dra. Sophie Cunha
238040642068162989324315396623212741559,238037486568906371203158294972380480439,3º,+55 21 5224 4589,Antônio Silva
238581756870119624808012720995031057335,238578587743619054237652210301945512887,2º,61 9921-5383,João Gabriel da Paz
239015927121469630867294922581930673079,239013550355822365448483284950897132471,2º,+55 (081) 6334-9237,Kamilly Monteiro
239378792501925774102823591105307870135,239375622107774603301275658385266836407,2º,+55 (061) 0941-1294,Fernanda Costa
239711550467573034263122634016932758455,239708380469562676035566179418712048567,3º,+55 (071) 4117-9920,Dr. Enzo Viana
240183750157701724685630008083364447159,240179787798838061299129488359972668343,1º,+55 (061) 2772-0541,Maysa Lopes
240841344381939093774385799787815633847,240838184921274349943803567871055102903,3º,31 1643 4479,Rebeca Campos
241476766129527870900774427064170447799,241472792599493293002436541947893253047,2º,41 7549 4504,Leandro Mendes
242098694924899656242593595128071586743,242095526036083573212612167815347307447,1º,(081) 6822-1499,João Lucas Fernandes
242853750167918859832230658192840065975,242849778618588344792024836964096410551,3º,(084) 2184-7021,Clara Castro
243375060781460779746702793132552225719,243372684015813514331017216592867230647,3º,(071) 3323-6607,Thomas Melo
243853598486906123778467825092103766967,243849637554149385646510736935743652791,3º,(011) 1655-8522,Murilo Ferreira
244441471928130940246628208935933576119,244438302722402207159361436517897864119,2º,21 9606 5489,Murilo Almeida
245064998834768800811162888242777555895,245061828282161304982426664174744765367,1º,84 6672 4525,Dr. Vitor Hugo Dias
245582359290584084538337487058429543351,245578395980982470976172857059185001399,2º,(051) 6469 2422,Luana da Rosa
246049802201063581043356281466062635959,246045846259681081309269116842785637303,2º,(084) 0351-5297,Clarice das Neves
246622623242148637458752264239784919991,246620246238816884501948451030896477111,3º,51 1482 9957,Lorenzo Lopes
247141566993563606243649099078952027063,247137605347753405482211560996827562935,1º,21 5889 4793,Julia da Paz
247944150339765329354193606140481504183,247940979232560695923124972573006496695,3º,(041) 1677-9715,Breno Porto
248394165510564725649232148955490681783,248390203547841874833918490685974250423,2º,+55 31 9118-0023,Luiz Henrique Oliveira
248736431014170022557114177848789435319,248733261649984964444547811176490468279,3º,+55 31 2589-1261,Bruno da Conceição
249339358281641524337793340573602808759,249335395447408885866437504328488190903,1º,0800-354-3618,Luiz Henrique Gonçalves
249745810639564077532170467782821151671,249742627965047717016006795964925084599,1º,+55 (041) 7231-5611,Brenda Rocha
250322588176628771280237340939430134711,250318616785754581264623204398522434487,1º,(081) 8413 2223,Srta. Nina Castro
251064946076638951327737741688843797431,251062569390219848427621983684686775223,2º,(071) 0109-4415,Isabella Martins
251860423132032120010899969600353731511,251856435182471964515004453703901250487,3º,(051) 7838-6440,Sra. Beatriz Caldeira
252635248812268808095704570536504066999,252632084201773500836924270373461296055,1º,(061) 2157-0855,Diego Alves
253365731123771562549830947386761151415,253361770666383799503197550113370407863,3º,84 6464-0530,Marcela Santos
254204758790904547139293821329083728823,254199213611810173777265599149053838263,3º,51 3759 5666,Evelyn Rocha
254576338239271146771032871897644925879,254571585024889265992608971582521738167,3º,+55 (041) 8644 2552,Rafaela Aragão
255019224380779347043604333666456830903,255016846822850456486543144486437127095,3º,+55 (041) 8632 1294,Pietra Porto
255430418544228378954507299118611956663,255427248863130670781116039508865057719,2º,31 9062 7270,Isaac Alves
256268652424401133132635396990614897591,256263898813878439788789524219627307959,3º,(031) 8624 7268,João Miguel Costela
257210675355923898623376618322659640247,257206713472429210318370040949112046519,1º,+55 (071) 8609-6936,Nathan da Paz
257672575305697572169508038235094516663,257668615482135109237245765413838783415,3º,+55 (081) 8856-1099,João Gabriel Carvalho
